gene,feature,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
HIST2H2BA,cnv,,,,,
HIST2H2BE,mut,,,,,
HIST2H2BE,cnv,,,,,
HIST2H2BF,mut,,,,,
HIST2H2BF,cnv,,,,,
HIST2H3A,mut,,,,,
HIST2H3A,cnv,,,,,
HIST2H3C,mut,,,,,
HIST2H3C,cnv,,,,,
HIST2H3D,mut,,,,,
HIST2H3D,cnv,,,,,
HIST2H4A,mut,,,,,
HIST2H4A,cnv,,,,,
HIST2H4B,mut,,,,,
HIST2H4B,cnv,,,,,
HIST3H2A,mut,,,,,
HIST3H2A,cnv,,,,,
HIST3H2BB,mut,,,,,
HIST3H2BB,cnv,,,,,
HIST3H3,mut,,,,,
HIST3H3,cnv,,,,,
HIST4H4,mut,,,,,
HIST4H4,cnv,,,,,
HIVEP1,mut,,,,,
HIVEP1,cnv,,,,,
HIVEP2,mut,,,,,
HIVEP2,cnv,,,,,
HIVEP3,mut,,,,,
HIVEP3,cnv,,,,,
HJURP,mut,,,,,
HJURP,cnv,,,,,
HK1,mut,,,,,
HK1,cnv,,,,,
HK2,mut,,,,,
HK2,cnv,,,,,
HK3,mut,,,,,
HK3,cnv,,,,,
HKDC1,mut,,,,,
HKDC1,cnv,,,,,
HKR1,mut,,,,,
HKR1,cnv,,,,,
HLCS,mut,,,,,
HLCS,cnv,,,,,
HLF,mut,,,,,
HLF,cnv,,,,,
HLTF,mut,,,,,
HLTF,cnv,,,,,
HLX,mut,,,,,
HLX,cnv,,,,,
HM13,mut,,,,,
HM13,cnv,,,,,
HMBOX1,mut,,,,,
HMBOX1,cnv,,,,,
HMBS,mut,,,,,
HMBS,cnv,,,,,
HMCN1,mut,,,,,
HMCN1,cnv,,,,,
HMCN2,mut,,,,,
HMCN2,cnv,,,,,
HMG20A,mut,,,,,
HMG20A,cnv,,,,,
HMG20B,mut,,,,,
HMG20B,cnv,,,,,
HMGA1,mut,,,,,
HMGA1,cnv,,,,,
HMGA1P4,mut,,,,,
HMGA1P4,cnv,,,,,
HMGA2,mut,,,,,
HMGA2,cnv,,,,,
HMGB1,mut,,,,,
HMGB1,cnv,,,,,
HMGB1P24,mut,,,,,
HMGB1P24,cnv,,,,,
HMGB1P5,mut,,,,,
HMGB1P5,cnv,,,,,
HMGB2,mut,,,,,
HMGB2,cnv,,,,,
HMGB3,mut,,,,,
HMGB3,cnv,,,,,
HMGB3P22,mut,,,,,
HMGB3P22,cnv,,,,,
HMGB4,mut,,,,,
HMGB4,cnv,,,,,
HMGCL,mut,,,,,
HMGCL,cnv,,,,,
HMGCLL1,mut,,,,,
HMGCLL1,cnv,,,,,
HMGCR,mut,,,,,
HMGCR,cnv,,,,,
HMGCS1,mut,,,,,
HMGCS1,cnv,,,,,
HMGCS2,mut,,,,,
HMGCS2,cnv,,,,,
HMGN1,mut,,,,,
HMGN1,cnv,,,,,
HMGN2,mut,,,,,
HMGN2,cnv,,,,,
HMGN2P46,mut,,,,,
HMGN2P46,cnv,,,,,
HMGN3,mut,,,,,
HMGN3,cnv,,,,,
HMGN4,mut,,,,,
HMGN4,cnv,,,,,
HMGN5,mut,,,,,
HMGN5,cnv,,,,,
HMGXB3,mut,,,,,
HMGXB3,cnv,,,,,
HMGXB4,mut,,,,,
HMGXB4,cnv,,,,,
HMHA1,mut,,,,,
HMHA1,cnv,,,,,
HMHB1,mut,,,,,
HMHB1,cnv,,,,,
HMMR,mut,,,,,
HMMR,cnv,,,,,
HMOX1,mut,,,,,
HMOX1,cnv,,,,,
HMOX2,mut,,,,,
HMOX2,cnv,,,,,
HMSD,mut,,,,,
HMSD,cnv,,,,,
HMX1,mut,,,,,
HMX1,cnv,,,,,
HMX2,mut,,,,,
HMX2,cnv,,,,,
HMX3,mut,,,,,
HMX3,cnv,,,,,
HN1,mut,,,,,
HN1,cnv,,,,,
HN1L,mut,,,,,
HN1L,cnv,,,,,
HNF1A,mut,,,,,
HNF1A,cnv,,,,,
HNF1B,mut,,,,,
HNF1B,cnv,,,,,
HNF4A,mut,,,,,
HNF4A,cnv,,,,,
HNF4G,mut,,,,,
HNF4G,cnv,,,,,
HNMT,mut,,,,,
HNMT,cnv,,,,,
HNRNPA0,mut,,,,,
HNRNPA0,cnv,,,,,
HNRNPA1,mut,,,,,
HNRNPA1,cnv,,,,,
HNRNPA1L2,mut,,,,,
HNRNPA1L2,cnv,,,,,
HNRNPA1P30,mut,,,,,
HNRNPA1P30,cnv,,,,,
HNRNPA2B1,mut,,,,,
HNRNPA2B1,cnv,,,,,
HNRNPA3,mut,,,,,
HNRNPA3,cnv,,,,,
HNRNPAB,mut,,,,,
HNRNPAB,cnv,,,,,
HNRNPC,mut,,,,,
HNRNPC,cnv,,,,,
HNRNPCL1,mut,,,,,
HNRNPCL1,cnv,,,,,
HNRNPD,mut,,,,,
HNRNPD,cnv,,,,,
HNRNPDL,mut,,,,,
HNRNPDL,cnv,,,,,
HNRNPF,mut,,,,,
HNRNPF,cnv,,,,,
HNRNPH1,mut,,,,,
HNRNPH1,cnv,,,,,
HNRNPH2,mut,,,,,
HNRNPH2,cnv,,,,,
HNRNPH3,mut,,,,,
HNRNPH3,cnv,,,,,
HNRNPK,mut,,,,,
HNRNPK,cnv,,,,,
HNRNPKP3,mut,,,,,
HNRNPKP3,cnv,,,,,
HNRNPL,mut,,,,,
HNRNPL,cnv,,,,,
HNRNPLL,mut,,,,,
HNRNPLL,cnv,,,,,
HNRNPM,mut,,,,,
HNRNPM,cnv,,,,,
HNRNPR,mut,,,,,
HNRNPR,cnv,,,,,
HNRNPU,mut,,,,,
HNRNPU,cnv,,,,,
HNRNPUL1,mut,,,,,
HNRNPUL1,cnv,,,,,
HNRNPUL2,mut,,,,,
HNRNPUL2,cnv,,,,,
HOGA1,mut,,,,,
HOGA1,cnv,,,,,
HOMER1,mut,,,,,
HOMER1,cnv,,,,,
HOMER2,mut,,,,,
HOMER2,cnv,,,,,
HOMER3,mut,,,,,
HOMER3,cnv,,,,,
HOMEZ,mut,,,,,
HOMEZ,cnv,,,,,
HOOK1,mut,,,,,
HOOK1,cnv,,,,,
HOOK2,mut,,,,,
HOOK2,cnv,,,,,
HOOK3,mut,,,,,
HOOK3,cnv,,,,,
HOPX,mut,,,,,
HOPX,cnv,,,,,
HORMAD1,mut,,,,,
HORMAD1,cnv,,,,,
HORMAD2,mut,,,,,
HORMAD2,cnv,,,,,
HOTAIR,mut,,,,,
HOTAIR,cnv,,,,,
HOTAIRM1,mut,,,,,
HOTAIRM1,cnv,,,,,
HOTTIP,mut,,,,,
HOTTIP,cnv,,,,,
HOXA1,mut,,,,,
HOXA1,cnv,,,,,
HOXA10,mut,,,,,
HOXA10,cnv,,,,,
HOXA11,mut,,,,,
HOXA11,cnv,,,,,
HOXA13,mut,,,,,
HOXA13,cnv,,,,,
HOXA2,mut,,,,,
HOXA2,cnv,,,,,
HOXA3,mut,,,,,
HOXA3,cnv,,,,,
HOXA4,mut,,,,,
HOXA4,cnv,,,,,
HOXA5,mut,,,,,
HOXA5,cnv,,,,,
HOXA6,mut,,,,,
HOXA6,cnv,,,,,
HOXA7,mut,,,,,
HOXA7,cnv,,,,,
HOXA9,mut,,,,,
HOXA9,cnv,,,,,
HOXB1,mut,,,,,
HOXB1,cnv,,,,,
HOXB13,mut,,,,,
HOXB13,cnv,,,,,
HOXB2,mut,,,,,
HOXB2,cnv,,,,,
HOXB3,mut,,,,,
HOXB3,cnv,,,,,
HOXB4,mut,,,,,
HOXB4,cnv,,,,,
HOXB5,mut,,,,,
HOXB5,cnv,,,,,
HOXB6,mut,,,,,
HOXB6,cnv,,,,,
HOXB7,mut,,,,,
HOXB7,cnv,,,,,
HOXB8,mut,,,,,
HOXB8,cnv,,,,,
HOXB9,mut,,,,,
HOXB9,cnv,,,,,
HOXC10,mut,,,,,
HOXC10,cnv,,,,,
HOXC11,mut,,,,,
HOXC11,cnv,,,,,
HOXC12,mut,,,,,
HOXC12,cnv,,,,,
HOXC13,mut,,,,,
HOXC13,cnv,,,,,
HOXC4,mut,,,,,
HOXC4,cnv,,,,,
HOXC5,mut,,,,,
HOXC5,cnv,,,,,
HOXC6,mut,,,,,
HOXC6,cnv,,,,,
HOXC8,mut,,,,,
HOXC8,cnv,,,,,
HOXC9,mut,,,,,
HOXC9,cnv,,,,,
HOXD1,mut,,,,,
HOXD1,cnv,,,,,
HOXD10,mut,,,,,
HOXD10,cnv,,,,,
HOXD11,mut,,,,,
HOXD11,cnv,,,,,
HOXD12,mut,,,,,
HOXD12,cnv,,,,,
HOXD13,mut,,,,,
HOXD13,cnv,,,,,
HOXD3,mut,,,,,
HOXD3,cnv,,,,,
HOXD4,mut,,,,,
HOXD4,cnv,,,,,
HOXD8,mut,,,,,
HOXD8,cnv,,,,,
HOXD9,mut,,,,,
HOXD9,cnv,,,,,
HP,mut,,,,,
HP,cnv,,,,,
HP1BP3,mut,,,,,
HP1BP3,cnv,,,,,
HPCA,mut,,,,,
HPCA,cnv,,,,,
HPCAL1,mut,,,,,
HPCAL1,cnv,,,,,
HPCAL4,mut,,,,,
HPCAL4,cnv,,,,,
HPD,mut,,,,,
HPD,cnv,,,,,
HPDL,mut,,,,,
HPDL,cnv,,,,,
HPGD,mut,,,,,
HPGD,cnv,,,,,
HPGDS,mut,,,,,
HPGDS,cnv,,,,,
HPN,mut,,,,,
HPN,cnv,,,,,
HPR,mut,,,,,
HPR,cnv,,,,,
HPRT1,mut,,,,,
HPRT1,cnv,,,,,
HPS1,mut,,,,,
HPS1,cnv,,,,,
HPS3,mut,,,,,
HPS3,cnv,,,,,
HPS4,mut,,,,,
HPS4,cnv,,,,,
HPS5,mut,,,,,
HPS5,cnv,,,,,
HPS6,mut,,,,,
HPS6,cnv,,,,,
HPSE,mut,,,,,
HPSE,cnv,,,,,
HPSE2,mut,,,,,
HPSE2,cnv,,,,,
HPX,mut,,,,,
HPX,cnv,,,,,
HPYR1,mut,,,,,
HPYR1,cnv,,,,,
HR,mut,,,,,
HR,cnv,,,,,
HRAS,mut,,,,,
HRAS,cnv,,,,,
HRASLS,mut,,,,,
HRASLS,cnv,,,,,
HRASLS2,mut,,,,,
HRASLS2,cnv,,,,,
HRASLS5,mut,,,,,
HRASLS5,cnv,,,,,
HRC,mut,,,,,
HRC,cnv,,,,,
HRCT1,mut,,,,,
HRCT1,cnv,,,,,
HRG,mut,,,,,
HRG,cnv,,,,,
HRH1,mut,,,,,
HRH1,cnv,,,,,
HRH2,mut,,,,,
HRH2,cnv,,,,,
HRH3,mut,,,,,
HRH3,cnv,,,,,
HRH4,mut,,,,,
HRH4,cnv,,,,,
HRK,mut,,,,,
HRK,cnv,,,,,
HRNR,mut,,,,,
HRNR,cnv,,,,,
HRSP12,mut,,,,,
HRSP12,cnv,,,,,
HS1BP3,mut,,,,,
HS1BP3,cnv,,,,,
HS2ST1,mut,,,,,
HS2ST1,cnv,,,,,
HS3ST1,mut,,,,,
HS3ST1,cnv,,,,,
HS3ST2,mut,,,,,
HS3ST2,cnv,,,,,
HS3ST3A1,mut,,,,,
HS3ST3A1,cnv,,,,,
HS3ST3B1,mut,,,,,
HS3ST3B1,cnv,,,,,
HS3ST4,mut,,,,,
HS3ST4,cnv,,,,,
HS3ST5,mut,,,,,
HS3ST5,cnv,,,,,
HS3ST6,mut,,,,,
HS3ST6,cnv,,,,,
HS6ST1,mut,,,,,
HS6ST1,cnv,,,,,
HS6ST2,mut,,,,,
HS6ST2,cnv,,,,,
HS6ST3,mut,,,,,
HS6ST3,cnv,,,,,
HSBP1,mut,,,,,
HSBP1,cnv,,,,,
HSBP1L1,mut,,,,,
HSBP1L1,cnv,,,,,
HSCB,mut,,,,,
HSCB,cnv,,,,,
HSD11B1,mut,,,,,
HSD11B1,cnv,,,,,
HSD11B1L,mut,,,,,
HSD11B1L,cnv,,,,,
HSD11B2,mut,,,,,
HSD11B2,cnv,,,,,
HSD17B1,mut,,,,,
HSD17B1,cnv,,,,,
HSD17B10,mut,,,,,
HSD17B10,cnv,,,,,
HSD17B11,mut,,,,,
HSD17B11,cnv,,,,,
HSD17B12,mut,,,,,
HSD17B12,cnv,,,,,
HSD17B13,mut,,,,,
HSD17B13,cnv,,,,,
HSD17B14,mut,,,,,
HSD17B14,cnv,,,,,
HSD17B2,mut,,,,,
HSD17B2,cnv,,,,,
HSD17B3,mut,,,,,
HSD17B3,cnv,,,,,
HSD17B4,mut,,,,,
HSD17B4,cnv,,,,,
HSD17B6,mut,,,,,
HSD17B6,cnv,,,,,
HSD17B7,mut,,,,,
HSD17B7,cnv,,,,,
HSD17B7P2,mut,,,,,
HSD17B7P2,cnv,,,,,
HSD17B8,mut,,,,,
HSD17B8,cnv,,,,,
HSD3B1,mut,,,,,
HSD3B1,cnv,,,,,
HSD3B2,mut,,,,,
HSD3B2,cnv,,,,,
HSD3B7,mut,,,,,
HSD3B7,cnv,,,,,
HSDL1,mut,,,,,
HSDL1,cnv,,,,,
HSDL2,mut,,,,,
HSDL2,cnv,,,,,
HSF1,mut,,,,,
HSF1,cnv,,,,,
HSF2,mut,,,,,
HSF2,cnv,,,,,
HSF2BP,mut,,,,,
HSF2BP,cnv,,,,,
HSF4,mut,,,,,
HSF4,cnv,,,,,
HSF5,mut,,,,,
HSF5,cnv,,,,,
HSFX1,mut,,,,,
HSFX1,cnv,,,,,
HSFX2,mut,,,,,
HSFX2,cnv,,,,,
HSFY1P1,mut,,,,,
HSFY1P1,cnv,,,,,
HSH2D,mut,,,,,
HSH2D,cnv,,,,,
HSP90AA1,mut,,,,,
HSP90AA1,cnv,,,,,
HSP90AA4P,mut,,,,,
HSP90AA4P,cnv,,,,,
HSP90AA6P,mut,,,,,
HSP90AA6P,cnv,,,,,
HSP90AB1,mut,,,,,
HSP90AB1,cnv,,,,,
HSP90AB2P,mut,,,,,
HSP90AB2P,cnv,,,,,
HSP90B1,mut,,,,,
HSP90B1,cnv,,,,,
HSPA12A,mut,,,,,
HSPA12A,cnv,,,,,
HSPA12B,mut,,,,,
HSPA12B,cnv,,,,,
HSPA13,mut,,,,,
HSPA13,cnv,,,,,
HSPA14,mut,,,,,
HSPA14,cnv,,,,,
HSPA1A,mut,,,,,
HSPA1A,cnv,,,,,
HSPA1B,mut,,,,,
HSPA1B,cnv,,,,,
HSPA1L,mut,,,,,
HSPA1L,cnv,,,,,
HSPA2,mut,,,,,
HSPA2,cnv,,,,,
HSPA4,mut,,,,,
HSPA4,cnv,,,,,
HSPA4L,mut,,,,,
HSPA4L,cnv,,,,,
HSPA5,mut,,,,,
HSPA5,cnv,,,,,
HSPA6,mut,,,,,
HSPA6,cnv,,,,,
HSPA8,mut,,,,,
HSPA8,cnv,,,,,
HSPA9,mut,,,,,
HSPA9,cnv,,,,,
HSPB1,mut,,,,,
HSPB1,cnv,,,,,
HSPB11,mut,,,,,
HSPB11,cnv,,,,,
HSPB2,mut,,,,,
HSPB2,cnv,,,,,
HSPB3,mut,,,,,
HSPB3,cnv,,,,,
HSPB6,mut,,,,,
HSPB6,cnv,,,,,
HSPB7,mut,,,,,
HSPB7,cnv,,,,,
HSPB8,mut,,,,,
HSPB8,cnv,,,,,
HSPB9,mut,,,,,
HSPB9,cnv,,,,,
HSPBAP1,mut,,,,,
HSPBAP1,cnv,,,,,
HSPBP1,mut,,,,,
HSPBP1,cnv,,,,,
HSPD1,mut,,,,,
HSPD1,cnv,,,,,
HSPD1P6,mut,,,,,
HSPD1P6,cnv,,,,,
HSPE1,mut,,,,,
HSPE1,cnv,,,,,
HSPG2,mut,,,,,
HSPG2,cnv,,,,,
HSPH1,mut,,,,,
HSPH1,cnv,,,,,
HTATIP2,mut,,,,,
HTATIP2,cnv,,,,,
HTATSF1,mut,,,,,
HTATSF1,cnv,,,,,
HTN1,mut,,,,,
HTN1,cnv,,,,,
HTN3,mut,,,,,
HTN3,cnv,,,,,
HTR1A,mut,,,,,
HTR1A,cnv,,,,,
HTR1B,mut,,,,,
HTR1B,cnv,,,,,
HTR1D,mut,,,,,
HTR1D,cnv,,,,,
HTR1E,mut,,,,,
HTR1E,cnv,,,,,
HTR1F,mut,,,,,
HTR1F,cnv,,,,,
HTR2A,mut,,,,,
HTR2A,cnv,,,,,
HTR2B,mut,,,,,
HTR2B,cnv,,,,,
HTR2C,mut,,,,,
HTR2C,cnv,,,,,
HTR3A,mut,,,,,
HTR3A,cnv,,,,,
HTR3B,mut,,,,,
HTR3B,cnv,,,,,
HTR3C,mut,,,,,
HTR3C,cnv,,,,,
HTR3D,mut,,,,,
HTR3D,cnv,,,,,
HTR3E,mut,,,,,
HTR3E,cnv,,,,,
HTR4,mut,,,,,
HTR4,cnv,,,,,
HTR5A,mut,,,,,
HTR5A,cnv,,,,,
HTR5BP,mut,,,,,
HTR5BP,cnv,,,,,
HTR6,mut,,,,,
HTR6,cnv,,,,,
HTR7,mut,,,,,
HTR7,cnv,,,,,
HTR7P1,mut,,,,,
HTR7P1,cnv,,,,,
HTRA1,mut,,,,,
HTRA1,cnv,,,,,
HTRA2,mut,,,,,
HTRA2,cnv,,,,,
HTRA3,mut,,,,,
HTRA3,cnv,,,,,
HTRA4,mut,,,,,
HTRA4,cnv,,,,,
HTT,mut,,,,,
HTT,cnv,,,,,
HULC,mut,,,,,
HULC,cnv,,,,,
HUNK,mut,,,,,
HUNK,cnv,,,,,
HUS1,mut,,,,,
HUS1,cnv,,,,,
HUS1B,mut,,,,,
HUS1B,cnv,,,,,
HUWE1,mut,,,,,
HUWE1,cnv,,,,,
HVCN1,mut,,,,,
HVCN1,cnv,,,,,
HYAL1,mut,,,,,
HYAL1,cnv,,,,,
HYAL2,mut,,,,,
HYAL2,cnv,,,,,
HYAL3,mut,,,,,
HYAL3,cnv,,,,,
HYAL4,mut,,,,,
HYAL4,cnv,,,,,
HYDIN,mut,,,,,
HYDIN,cnv,,,,,
HYDIN2,mut,,,,,
HYDIN2,cnv,,,,,
HYI,mut,,,,,
HYI,cnv,,,,,
HYKK,mut,,,,,
HYKK,cnv,,,,,
HYLS1,mut,,,,,
HYLS1,cnv,,,,,
HYOU1,mut,,,,,
HYOU1,cnv,,,,,
HYPK,mut,,,,,
HYPK,cnv,,,,,
IAH1,mut,,,,,
IAH1,cnv,,,,,
IAPP,mut,,,,,
IAPP,cnv,,,,,
IARS,mut,,,,,
IARS,cnv,,,,,
IARS2,mut,,,,,
IARS2,cnv,,,,,
IBA57,mut,,,,,
IBA57,cnv,,,,,
IBSP,mut,,,,,
IBSP,cnv,,,,,
IBTK,mut,,,,,
IBTK,cnv,,,,,
ICA1,mut,,,,,
ICA1,cnv,,,,,
ICA1L,mut,,,,,
ICA1L,cnv,,,,,
ICAM1,mut,,,,,
ICAM1,cnv,,,,,
ICAM2,mut,,,,,
ICAM2,cnv,,,,,
ICAM3,mut,,,,,
ICAM3,cnv,,,,,
ICAM4,mut,,,,,
ICAM4,cnv,,,,,
ICAM5,mut,,,,,
ICAM5,cnv,,,,,
ICK,mut,,,,,
ICK,cnv,,,,,
ICMT,mut,,,,,
ICMT,cnv,,,,,
ICOS,mut,,,,,
ICOS,cnv,,,,,
ICOSLG,mut,,,,,
ICOSLG,cnv,,,,,
ICT1,mut,,,,,
ICT1,cnv,,,,,
ID1,mut,,,,,
ID1,cnv,,,,,
ID2,mut,,,,,
ID2,cnv,,,,,
ID3,mut,,,,,
ID3,cnv,,,,,
ID4,mut,,,,,
ID4,cnv,,,,,
IDE,mut,,,,,
IDE,cnv,,,,,
IDH1,mut,,,,,
IDH1,cnv,,,,,
IDH2,mut,,,,,
IDH2,cnv,,,,,
IDH3A,mut,,,,,
IDH3A,cnv,,,,,
IDH3B,mut,,,,,
IDH3B,cnv,,,,,
IDH3G,mut,,,,,
IDH3G,cnv,,,,,
IDI1,mut,,,,,
IDI1,cnv,,,,,
IDI2,mut,,,,,
IDI2,cnv,,,,,
IDNK,mut,,,,,
IDNK,cnv,,,,,
IDO1,mut,,,,,
IDO1,cnv,,,,,
IDO2,mut,,,,,
IDO2,cnv,,,,,
IDS,mut,,,,,
IDS,cnv,,,,,
IDUA,mut,,,,,
IDUA,cnv,,,,,
IER2,mut,,,,,
IER2,cnv,,,,,
IER3,mut,,,,,
IER3,cnv,,,,,
IER3IP1,mut,,,,,
IER3IP1,cnv,,,,,
IER5,mut,,,,,
IER5,cnv,,,,,
IER5L,mut,,,,,
IER5L,cnv,,,,,
IFFO1,mut,,,,,
IFFO1,cnv,,,,,
IFFO2,mut,,,,,
IFFO2,cnv,,,,,
IFI16,mut,,,,,
IFI16,cnv,,,,,
IFI27,mut,,,,,
IFI27,cnv,,,,,
IFI27L1,mut,,,,,
IFI27L1,cnv,,,,,
IFI27L2,mut,,,,,
IFI27L2,cnv,,,,,
IFI30,mut,,,,,
IFI30,cnv,,,,,
IFI35,mut,,,,,
IFI35,cnv,,,,,
IFI44,mut,,,,,
IFI44,cnv,,,,,
IFI44L,mut,,,,,
IFI44L,cnv,,,,,
IFI6,mut,,,,,
IFI6,cnv,,,,,
IFIH1,mut,,,,,
IFIH1,cnv,,,,,
IFIT1,mut,,,,,
IFIT1,cnv,,,,,
IFIT1B,mut,,,,,
IFIT1B,cnv,,,,,
IFIT2,mut,,,,,
IFIT2,cnv,,,,,
IFIT3,mut,,,,,
IFIT3,cnv,,,,,
IFIT5,mut,,,,,
IFIT5,cnv,,,,,
IFITM1,mut,,,,,
IFITM1,cnv,,,,,
IFITM10,mut,,,,,
IFITM10,cnv,,,,,
IFITM2,mut,,,,,
IFITM2,cnv,,,,,
IFITM3,mut,,,,,
IFITM3,cnv,,,,,
IFITM5,mut,,,,,
IFITM5,cnv,,,,,
IFLTD1,mut,,,,,
IFLTD1,cnv,,,,,
IFNA1,mut,,,,,
IFNA1,cnv,,,,,
IFNA10,mut,,,,,
IFNA10,cnv,,,,,
IFNA13,mut,,,,,
IFNA13,cnv,,,,,
IFNA14,mut,,,,,
IFNA14,cnv,,,,,
IFNA16,mut,,,,,
IFNA16,cnv,,,,,
IFNA17,mut,,,,,
IFNA17,cnv,,,,,
IFNA2,mut,,,,,
IFNA2,cnv,,,,,
IFNA21,mut,,,,,
IFNA21,cnv,,,,,
IFNA4,mut,,,,,
IFNA4,cnv,,,,,
IFNA5,mut,,,,,
IFNA5,cnv,,,,,
IFNA6,mut,,,,,
IFNA6,cnv,,,,,
IFNA7,mut,,,,,
IFNA7,cnv,,,,,
IFNA8,mut,,,,,
IFNA8,cnv,,,,,
IFNAR1,mut,,,,,
IFNAR1,cnv,,,,,
IFNAR2,mut,,,,,
IFNAR2,cnv,,,,,
IFNB1,mut,,,,,
IFNB1,cnv,,,,,
IFNE,mut,,,,,
IFNE,cnv,,,,,
IFNG,mut,,,,,
IFNG,cnv,,,,,
IFNGR1,mut,,,,,
IFNGR1,cnv,,,,,
IFNGR2,mut,,,,,
IFNGR2,cnv,,,,,
IFNK,mut,,,,,
IFNK,cnv,,,,,
IFNL1,mut,,,,,
IFNL1,cnv,,,,,
IFNL2,mut,,,,,
IFNL2,cnv,,,,,
IFNL3,mut,,,,,
IFNL3,cnv,,,,,
IFNL4,mut,,,,,
IFNL4,cnv,,,,,
IFNLR1,mut,,,,,
IFNLR1,cnv,,,,,
IFNW1,mut,,,,,
IFNW1,cnv,,,,,
IFRD1,mut,,,,,
IFRD1,cnv,,,,,
IFRD2,mut,,,,,
IFRD2,cnv,,,,,
IFRG15,mut,,,,,
IFRG15,cnv,,,,,
IFT122,mut,,,,,
IFT122,cnv,,,,,
IFT140,mut,,,,,
IFT140,cnv,,,,,
IFT172,mut,,,,,
IFT172,cnv,,,,,
IFT20,mut,,,,,
IFT20,cnv,,,,,
IFT27,mut,,,,,
IFT27,cnv,,,,,
IFT43,mut,,,,,
IFT43,cnv,,,,,
IFT46,mut,,,,,
IFT46,cnv,,,,,
IFT52,mut,,,,,
IFT52,cnv,,,,,
IFT57,mut,,,,,
IFT57,cnv,,,,,
IFT74,mut,,,,,
IFT74,cnv,,,,,
IFT80,mut,,,,,
IFT80,cnv,,,,,
IFT81,mut,,,,,
IFT81,cnv,,,,,
IFT88,mut,,,,,
IFT88,cnv,,,,,
IGBP1,mut,,,,,
IGBP1,cnv,,,,,
IGDCC3,mut,,,,,
IGDCC3,cnv,,,,,
IGDCC4,mut,,,,,
IGDCC4,cnv,,,,,
IGF1,mut,,,,,
IGF1,cnv,,,,,
IGF1R,mut,,,,,
IGF1R,cnv,,,,,
IGF2,mut,,,,,
IGF2,cnv,,,,,
IGF2BP1,mut,,,,,
IGF2BP1,cnv,,,,,
IGF2BP2,mut,,,,,
IGF2BP2,cnv,,,,,
IGF2BP3,mut,,,,,
IGF2BP3,cnv,,,,,
IGF2R,mut,,,,,
IGF2R,cnv,,,,,
IGFALS,mut,,,,,
IGFALS,cnv,,,,,
IGFBP1,mut,,,,,
IGFBP1,cnv,,,,,
IGFBP2,mut,,,,,
IGFBP2,cnv,,,,,
IGFBP3,mut,,,,,
IGFBP3,cnv,,,,,
IGFBP4,mut,,,,,
IGFBP4,cnv,,,,,
IGFBP5,mut,,,,,
IGFBP5,cnv,,,,,
IGFBP6,mut,,,,,
IGFBP6,cnv,,,,,
IGFBP7,mut,,,,,
IGFBP7,cnv,,,,,
IGFBPL1,mut,,,,,
IGFBPL1,cnv,,,,,
IGFL1,mut,,,,,
IGFL1,cnv,,,,,
IGFL2,mut,,,,,
IGFL2,cnv,,,,,
IGFL3,mut,,,,,
IGFL3,cnv,,,,,
IGFL4,mut,,,,,
IGFL4,cnv,,,,,
IGFLR1,mut,,,,,
IGFLR1,cnv,,,,,
IGFN1,mut,,,,,
IGFN1,cnv,,,,,
IGHA1,mut,,,,,
IGHA1,cnv,,,,,
IGHA2,mut,,,,,
IGHA2,cnv,,,,,
IGHD,mut,,,,,
IGHD,cnv,,,,,
IGHE,mut,,,,,
IGHE,cnv,,,,,
IGHG1,mut,,,,,
IGHG1,cnv,,,,,
IGHG2,mut,,,,,
IGHG2,cnv,,,,,
IGHG3,mut,,,,,
IGHG3,cnv,,,,,
IGHG4,mut,,,,,
IGHG4,cnv,,,,,
IGHJ1,mut,,,,,
IGHJ1,cnv,,,,,
IGHJ2,mut,,,,,
IGHJ2,cnv,,,,,
IGHJ3,mut,,,,,
IGHJ3,cnv,,,,,
IGHJ4,mut,,,,,
IGHJ4,cnv,,,,,
IGHJ5,mut,,,,,
IGHJ5,cnv,,,,,
IGHJ6,mut,,,,,
IGHJ6,cnv,,,,,
IGHM,mut,,,,,
IGHM,cnv,,,,,
IGHMBP2,mut,,,,,
IGHMBP2,cnv,,,,,
IGIP,mut,,,,,
IGIP,cnv,,,,,
IGJ,mut,,,,,
IGJ,cnv,,,,,
IGKC,mut,,,,,
IGKC,cnv,,,,,
IGKJ1,mut,,,,,
IGKJ1,cnv,,,,,
IGKJ2,mut,,,,,
IGKJ2,cnv,,,,,
IGKJ3,mut,,,,,
IGKJ3,cnv,,,,,
IGKJ4,mut,,,,,
IGKJ4,cnv,,,,,
IGKJ5,mut,,,,,
IGKJ5,cnv,,,,,
IGLC1,mut,,,,,
IGLC1,cnv,,,,,
IGLC2,mut,,,,,
IGLC2,cnv,,,,,
IGLC3,mut,,,,,
IGLC3,cnv,,,,,
IGLC7,mut,,,,,
IGLC7,cnv,,,,,
IGLJ1,mut,,,,,
IGLJ1,cnv,,,,,
IGLJ2,mut,,,,,
IGLJ2,cnv,,,,,
IGLJ3,mut,,,,,
IGLJ3,cnv,,,,,
IGLJ4,mut,,,,,
IGLJ4,cnv,,,,,
IGLJ5,mut,,,,,
IGLJ5,cnv,,,,,
IGLJ6,mut,,,,,
IGLJ6,cnv,,,,,
IGLJ7,mut,,,,,
IGLJ7,cnv,,,,,
