gene,feature,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
ODC1,cnv,,,,,
ODF2,mut,,,,,
ODF2,cnv,,,,,
ODF2L,mut,,,,,
ODF2L,cnv,,,,,
ODF3,mut,,,,,
ODF3,cnv,,,,,
OGDH,mut,,,,,
OGDH,cnv,,,,,
OGDHL,mut,,,,,
OGDHL,cnv,,,,,
OGFRL1,mut,,,,,
OGFRL1,cnv,,,,,
OGG1,mut,,,,,
OGG1,cnv,,,,,
OGN,mut,,,,,
OGN,cnv,,,,,
OIT3,mut,,,,,
OIT3,cnv,,,,,
OLA1,mut,,,,,
OLA1,cnv,,,,,
OLAH,mut,,,,,
OLAH,cnv,,,,,
OLFM1,mut,,,,,
OLFM1,cnv,,,,,
OLFM3,mut,,,,,
OLFM3,cnv,,,,,
OLFML1,mut,,,,,
OLFML1,cnv,,,,,
OLFML2A,mut,,,,,
OLFML2A,cnv,,,,,
OLFML2B,mut,,,,,
OLFML2B,cnv,,,,,
OLFML3,mut,,,,,
OLFML3,cnv,,,,,
OLIG3,mut,,,,,
OLIG3,cnv,,,,,
OMA1,mut,,,,,
OMA1,cnv,,,,,
OMD,mut,,,,,
OMD,cnv,,,,,
OMP,mut,,,,,
OMP,cnv,,,,,
OOEP,mut,,,,,
OOEP,cnv,,,,,
OPA1,mut,,,,,
OPA1,cnv,,,,,
OPALIN,mut,,,,,
OPALIN,cnv,,,,,
OPLAH,mut,,,,,
OPLAH,cnv,,,,,
OPN1SW,mut,,,,,
OPN1SW,cnv,,,,,
OPN3,mut,,,,,
OPN3,cnv,,,,,
OPN4,mut,,,,,
OPN4,cnv,,,,,
OPN5,mut,,,,,
OPN5,cnv,,,,,
OPRD1,mut,,,,,
OPRD1,cnv,,,,,
OPRK1,mut,,,,,
OPRK1,cnv,,,,,
OPRM1,mut,,,,,
OPRM1,cnv,,,,,
OPTC,mut,,,,,
OPTC,cnv,,,,,
OPTN,mut,,,,,
OPTN,cnv,,,,,
OR10A2,mut,,,,,
OR10A2,cnv,,,,,
OR10A3,mut,,,,,
OR10A3,cnv,,,,,
OR10A4,mut,,,,,
OR10A4,cnv,,,,,
OR10A5,mut,,,,,
OR10A5,cnv,,,,,
OR10A6,mut,,,,,
OR10A6,cnv,,,,,
OR10AG1,mut,,,,,
OR10AG1,cnv,,,,,
OR10C1,mut,,,,,
OR10C1,cnv,,,,,
OR10J1,mut,,,,,
OR10J1,cnv,,,,,
OR10J3,mut,,,,,
OR10J3,cnv,,,,,
OR10J5,mut,,,,,
OR10J5,cnv,,,,,
OR10K1,mut,,,,,
OR10K1,cnv,,,,,
OR10K2,mut,,,,,
OR10K2,cnv,,,,,
OR10Q1,mut,,,,,
OR10Q1,cnv,,,,,
OR10R2,mut,,,,,
OR10R2,cnv,,,,,
OR10V1,mut,,,,,
OR10V1,cnv,,,,,
OR10W1,mut,,,,,
OR10W1,cnv,,,,,
OR10X1,mut,,,,,
OR10X1,cnv,,,,,
OR10Z1,mut,,,,,
OR10Z1,cnv,,,,,
OR11A1,mut,,,,,
OR11A1,cnv,,,,,
OR11L1,mut,,,,,
OR11L1,cnv,,,,,
OR12D2,mut,,,,,
OR12D2,cnv,,,,,
OR12D3,mut,,,,,
OR12D3,cnv,,,,,
OR13A1,mut,,,,,
OR13A1,cnv,,,,,
OR13C2,mut,,,,,
OR13C2,cnv,,,,,
OR13C3,mut,,,,,
OR13C3,cnv,,,,,
OR13C4,mut,,,,,
OR13C4,cnv,,,,,
OR13C5,mut,,,,,
OR13C5,cnv,,,,,
OR13C8,mut,,,,,
OR13C8,cnv,,,,,
OR13C9,mut,,,,,
OR13C9,cnv,,,,,
OR13D1,mut,,,,,
OR13D1,cnv,,,,,
OR13F1,mut,,,,,
OR13F1,cnv,,,,,
OR13G1,mut,,,,,
OR13G1,cnv,,,,,
OR13J1,mut,,,,,
OR13J1,cnv,,,,,
OR14A16,mut,,,,,
OR14A16,cnv,,,,,
OR14C36,mut,,,,,
OR14C36,cnv,,,,,
OR14J1,mut,,,,,
OR14J1,cnv,,,,,
OR1B1,mut,,,,,
OR1B1,cnv,,,,,
OR1C1,mut,,,,,
OR1C1,cnv,,,,,
OR1J1,mut,,,,,
OR1J1,cnv,,,,,
OR1J2,mut,,,,,
OR1J2,cnv,,,,,
OR1J4,mut,,,,,
OR1J4,cnv,,,,,
OR1K1,mut,,,,,
OR1K1,cnv,,,,,
OR1L1,mut,,,,,
OR1L1,cnv,,,,,
OR1L3,mut,,,,,
OR1L3,cnv,,,,,
OR1L4,mut,,,,,
OR1L4,cnv,,,,,
OR1L6,mut,,,,,
OR1L6,cnv,,,,,
OR1L8,mut,,,,,
OR1L8,cnv,,,,,
OR1N1,mut,,,,,
OR1N1,cnv,,,,,
OR1Q1,mut,,,,,
OR1Q1,cnv,,,,,
OR1S1,mut,,,,,
OR1S1,cnv,,,,,
OR1S2,mut,,,,,
OR1S2,cnv,,,,,
OR2A12,mut,,,,,
OR2A12,cnv,,,,,
OR2A14,mut,,,,,
OR2A14,cnv,,,,,
OR2A2,mut,,,,,
OR2A2,cnv,,,,,
OR2A25,mut,,,,,
OR2A25,cnv,,,,,
OR2A4,mut,,,,,
OR2A4,cnv,,,,,
OR2A42,mut,,,,,
OR2A42,cnv,,,,,
OR2A7,mut,,,,,
OR2A7,cnv,,,,,
OR2AE1,mut,,,,,
OR2AE1,cnv,,,,,
OR2AG1,mut,,,,,
OR2AG1,cnv,,,,,
OR2AG2,mut,,,,,
OR2AG2,cnv,,,,,
OR2AK2,mut,,,,,
OR2AK2,cnv,,,,,
OR2AT4,mut,,,,,
OR2AT4,cnv,,,,,
OR2B11,mut,,,,,
OR2B11,cnv,,,,,
OR2B2,mut,,,,,
OR2B2,cnv,,,,,
OR2B3,mut,,,,,
OR2B3,cnv,,,,,
OR2B6,mut,,,,,
OR2B6,cnv,,,,,
OR2C3,mut,,,,,
OR2C3,cnv,,,,,
OR2D2,mut,,,,,
OR2D2,cnv,,,,,
OR2D3,mut,,,,,
OR2D3,cnv,,,,,
OR2F2,mut,,,,,
OR2F2,cnv,,,,,
OR2G2,mut,,,,,
OR2G2,cnv,,,,,
OR2G3,mut,,,,,
OR2G3,cnv,,,,,
OR2G6,mut,,,,,
OR2G6,cnv,,,,,
OR2H1,mut,,,,,
OR2H1,cnv,,,,,
OR2H2,mut,,,,,
OR2H2,cnv,,,,,
OR2J2,mut,,,,,
OR2J2,cnv,,,,,
OR2J3,mut,,,,,
OR2J3,cnv,,,,,
OR2K2,mut,,,,,
OR2K2,cnv,,,,,
OR2L13,mut,,,,,
OR2L13,cnv,,,,,
OR2L2,mut,,,,,
OR2L2,cnv,,,,,
OR2L3,mut,,,,,
OR2L3,cnv,,,,,
OR2L8,mut,,,,,
OR2L8,cnv,,,,,
OR2M2,mut,,,,,
OR2M2,cnv,,,,,
OR2M3,mut,,,,,
OR2M3,cnv,,,,,
OR2M4,mut,,,,,
OR2M4,cnv,,,,,
OR2M5,mut,,,,,
OR2M5,cnv,,,,,
OR2M7,mut,,,,,
OR2M7,cnv,,,,,
OR2S2,mut,,,,,
OR2S2,cnv,,,,,
OR2T1,mut,,,,,
OR2T1,cnv,,,,,
OR2T10,mut,,,,,
OR2T10,cnv,,,,,
OR2T11,mut,,,,,
OR2T11,cnv,,,,,
OR2T12,mut,,,,,
OR2T12,cnv,,,,,
OR2T2,mut,,,,,
OR2T2,cnv,,,,,
OR2T27,mut,,,,,
OR2T27,cnv,,,,,
OR2T29,mut,,,,,
OR2T29,cnv,,,,,
OR2T3,mut,,,,,
OR2T3,cnv,,,,,
OR2T33,mut,,,,,
OR2T33,cnv,,,,,
OR2T4,mut,,,,,
OR2T4,cnv,,,,,
OR2T6,mut,,,,,
OR2T6,cnv,,,,,
OR2T8,mut,,,,,
OR2T8,cnv,,,,,
OR2V2,mut,,,,,
OR2V2,cnv,,,,,
OR4A15,mut,,,,,
OR4A15,cnv,,,,,
OR4A16,mut,,,,,
OR4A16,cnv,,,,,
OR4A47,mut,,,,,
OR4A47,cnv,,,,,
OR4A5,mut,,,,,
OR4A5,cnv,,,,,
OR4B1,mut,,,,,
OR4B1,cnv,,,,,
OR4C11,mut,,,,,
OR4C11,cnv,,,,,
OR4C12,mut,,,,,
OR4C12,cnv,,,,,
OR4C13,mut,,,,,
OR4C13,cnv,,,,,
OR4C15,mut,,,,,
OR4C15,cnv,,,,,
OR4C16,mut,,,,,
OR4C16,cnv,,,,,
OR4C3,mut,,,,,
OR4C3,cnv,,,,,
OR4C46,mut,,,,,
OR4C46,cnv,,,,,
OR4C6,mut,,,,,
OR4C6,cnv,,,,,
OR4D10,mut,,,,,
OR4D10,cnv,,,,,
OR4D11,mut,,,,,
OR4D11,cnv,,,,,
OR4D6,mut,,,,,
OR4D6,cnv,,,,,
OR4D9,mut,,,,,
OR4D9,cnv,,,,,
OR4P4,mut,,,,,
OR4P4,cnv,,,,,
OR4S1,mut,,,,,
OR4S1,cnv,,,,,
OR4S2,mut,,,,,
OR4S2,cnv,,,,,
OR4X1,mut,,,,,
OR4X1,cnv,,,,,
OR4X2,mut,,,,,
OR4X2,cnv,,,,,
OR51A4,mut,,,,,
OR51A4,cnv,,,,,
OR51A7,mut,,,,,
OR51A7,cnv,,,,,
OR51B4,mut,,,,,
OR51B4,cnv,,,,,
OR51B5,mut,,,,,
OR51B5,cnv,,,,,
OR51D1,mut,,,,,
OR51D1,cnv,,,,,
OR51E1,mut,,,,,
OR51E1,cnv,,,,,
OR51E2,mut,,,,,
OR51E2,cnv,,,,,
OR51F1,mut,,,,,
OR51F1,cnv,,,,,
OR51F2,mut,,,,,
OR51F2,cnv,,,,,
OR51G1,mut,,,,,
OR51G1,cnv,,,,,
OR51G2,mut,,,,,
OR51G2,cnv,,,,,
OR51I1,mut,,,,,
OR51I1,cnv,,,,,
OR51I2,mut,,,,,
OR51I2,cnv,,,,,
OR51L1,mut,,,,,
OR51L1,cnv,,,,,
OR51M1,mut,,,,,
OR51M1,cnv,,,,,
OR51Q1,mut,,,,,
OR51Q1,cnv,,,,,
OR51S1,mut,,,,,
OR51S1,cnv,,,,,
OR51T1,mut,,,,,
OR51T1,cnv,,,,,
OR51V1,mut,,,,,
OR51V1,cnv,,,,,
OR52A1,mut,,,,,
OR52A1,cnv,,,,,
OR52A5,mut,,,,,
OR52A5,cnv,,,,,
OR52B2,mut,,,,,
OR52B2,cnv,,,,,
OR52B6,mut,,,,,
OR52B6,cnv,,,,,
OR52D1,mut,,,,,
OR52D1,cnv,,,,,
OR52E2,mut,,,,,
OR52E2,cnv,,,,,
OR52E4,mut,,,,,
OR52E4,cnv,,,,,
OR52E6,mut,,,,,
OR52E6,cnv,,,,,
OR52E8,mut,,,,,
OR52E8,cnv,,,,,
OR52H1,mut,,,,,
OR52H1,cnv,,,,,
OR52I1,mut,,,,,
OR52I1,cnv,,,,,
OR52J3,mut,,,,,
OR52J3,cnv,,,,,
OR52K1,mut,,,,,
OR52K1,cnv,,,,,
OR52K2,mut,,,,,
OR52K2,cnv,,,,,
OR52L1,mut,,,,,
OR52L1,cnv,,,,,
OR52M1,mut,,,,,
OR52M1,cnv,,,,,
OR52N1,mut,,,,,
OR52N1,cnv,,,,,
OR52N2,mut,,,,,
OR52N2,cnv,,,,,
OR52N4,mut,,,,,
OR52N4,cnv,,,,,
OR52N5,mut,,,,,
OR52N5,cnv,,,,,
OR52R1,mut,,,,,
OR52R1,cnv,,,,,
OR52W1,mut,,,,,
OR52W1,cnv,,,,,
OR56A1,mut,,,,,
OR56A1,cnv,,,,,
OR56A3,mut,,,,,
OR56A3,cnv,,,,,
OR56A4,mut,,,,,
OR56A4,cnv,,,,,
OR56B1,mut,,,,,
OR56B1,cnv,,,,,
OR56B4,mut,,,,,
OR56B4,cnv,,,,,
OR5A1,mut,,,,,
OR5A1,cnv,,,,,
OR5A2,mut,,,,,
OR5A2,cnv,,,,,
OR5AC2,mut,,,,,
OR5AC2,cnv,,,,,
OR5AK2,mut,,,,,
OR5AK2,cnv,,,,,
OR5AN1,mut,,,,,
OR5AN1,cnv,,,,,
OR5AP2,mut,,,,,
OR5AP2,cnv,,,,,
OR5AR1,mut,,,,,
OR5AR1,cnv,,,,,
OR5AS1,mut,,,,,
OR5AS1,cnv,,,,,
OR5B12,mut,,,,,
OR5B12,cnv,,,,,
OR5B17,mut,,,,,
OR5B17,cnv,,,,,
OR5B2,mut,,,,,
OR5B2,cnv,,,,,
OR5B3,mut,,,,,
OR5B3,cnv,,,,,
OR5C1,mut,,,,,
OR5C1,cnv,,,,,
OR5D13,mut,,,,,
OR5D13,cnv,,,,,
OR5D14,mut,,,,,
OR5D14,cnv,,,,,
OR5D16,mut,,,,,
OR5D16,cnv,,,,,
OR5D18,mut,,,,,
OR5D18,cnv,,,,,
OR5F1,mut,,,,,
OR5F1,cnv,,,,,
OR5H1,mut,,,,,
OR5H1,cnv,,,,,
OR5H14,mut,,,,,
OR5H14,cnv,,,,,
OR5H15,mut,,,,,
OR5H15,cnv,,,,,
OR5H6,mut,,,,,
OR5H6,cnv,,,,,
OR5I1,mut,,,,,
OR5I1,cnv,,,,,
OR5J2,mut,,,,,
OR5J2,cnv,,,,,
OR5K1,mut,,,,,
OR5K1,cnv,,,,,
OR5K2,mut,,,,,
OR5K2,cnv,,,,,
OR5K3,mut,,,,,
OR5K3,cnv,,,,,
OR5K4,mut,,,,,
OR5K4,cnv,,,,,
OR5L1,mut,,,,,
OR5L1,cnv,,,,,
OR5L2,mut,,,,,
OR5L2,cnv,,,,,
OR5M1,mut,,,,,
OR5M1,cnv,,,,,
OR5M10,mut,,,,,
OR5M10,cnv,,,,,
OR5M11,mut,,,,,
OR5M11,cnv,,,,,
OR5M3,mut,,,,,
OR5M3,cnv,,,,,
OR5M9,mut,,,,,
OR5M9,cnv,,,,,
OR5P2,mut,,,,,
OR5P2,cnv,,,,,
OR5P3,mut,,,,,
OR5P3,cnv,,,,,
OR5R1,mut,,,,,
OR5R1,cnv,,,,,
OR5T1,mut,,,,,
OR5T1,cnv,,,,,
OR5T2,mut,,,,,
OR5T2,cnv,,,,,
OR5T3,mut,,,,,
OR5T3,cnv,,,,,
OR5V1,mut,,,,,
OR5V1,cnv,,,,,
OR5W2,mut,,,,,
OR5W2,cnv,,,,,
OR6A2,mut,,,,,
OR6A2,cnv,,,,,
OR6B1,mut,,,,,
OR6B1,cnv,,,,,
OR6B2,mut,,,,,
OR6B2,cnv,,,,,
OR6B3,mut,,,,,
OR6B3,cnv,,,,,
OR6F1,mut,,,,,
OR6F1,cnv,,,,,
OR6K2,mut,,,,,
OR6K2,cnv,,,,,
OR6K3,mut,,,,,
OR6K3,cnv,,,,,
OR6K6,mut,,,,,
OR6K6,cnv,,,,,
OR6N1,mut,,,,,
OR6N1,cnv,,,,,
OR6N2,mut,,,,,
OR6N2,cnv,,,,,
OR6Q1,mut,,,,,
OR6Q1,cnv,,,,,
OR6Y1,mut,,,,,
OR6Y1,cnv,,,,,
OR8H1,mut,,,,,
OR8H1,cnv,,,,,
OR8H2,mut,,,,,
OR8H2,cnv,,,,,
OR8H3,mut,,,,,
OR8H3,cnv,,,,,
OR8I2,mut,,,,,
OR8I2,cnv,,,,,
OR8J1,mut,,,,,
OR8J1,cnv,,,,,
OR8J3,mut,,,,,
OR8J3,cnv,,,,,
OR8K1,mut,,,,,
OR8K1,cnv,,,,,
OR8K3,mut,,,,,
OR8K3,cnv,,,,,
OR8K5,mut,,,,,
OR8K5,cnv,,,,,
OR9A2,mut,,,,,
OR9A2,cnv,,,,,
OR9A4,mut,,,,,
OR9A4,cnv,,,,,
OR9G1,mut,,,,,
OR9G1,cnv,,,,,
OR9G4,mut,,,,,
OR9G4,cnv,,,,,
OR9I1,mut,,,,,
OR9I1,cnv,,,,,
OR9Q1,mut,,,,,
OR9Q1,cnv,,,,,
OR9Q2,mut,,,,,
OR9Q2,cnv,,,,,
ORAOV1,mut,,,,,
ORAOV1,cnv,,,,,
ORM2,mut,,,,,
ORM2,cnv,,,,,
ORMDL1,mut,,,,,
ORMDL1,cnv,,,,,
OSBP,mut,,,,,
OSBP,cnv,,,,,
OSBPL10,mut,,,,,
OSBPL10,cnv,,,,,
OSBPL11,mut,,,,,
OSBPL11,cnv,,,,,
OSBPL3,mut,,,,,
OSBPL3,cnv,,,,,
OSBPL5,mut,,,,,
OSBPL5,cnv,,,,,
OSBPL6,mut,,,,,
OSBPL6,cnv,,,,,
OSBPL9,mut,,,,,
OSBPL9,cnv,,,,,
OSCP1,mut,,,,,
OSCP1,cnv,,,,,
OSGEPL1,mut,,,,,
OSGEPL1,cnv,,,,,
OSGIN2,mut,,,,,
OSGIN2,cnv,,,,,
OSMR,mut,,,,,
OSMR,cnv,,,,,
OSR2,mut,,,,,
OSR2,cnv,,,,,
OSTC,mut,,,,,
OSTC,cnv,,,,,
OSTM1,mut,,,,,
OSTM1,cnv,,,,,
OSTN,mut,,,,,
OSTN,cnv,,,,,
OTOF,mut,,,,,
OTOF,cnv,,,,,
OTOL1,mut,,,,,
OTOL1,cnv,,,,,
OTOP1,mut,,,,,
OTOP1,cnv,,,,,
OTOS,mut,,,,,
OTOS,cnv,,,,,
OTP,mut,,,,,
OTP,cnv,,,,,
OTUB1,mut,,,,,
OTUB1,cnv,,,,,
OTUD3,mut,,,,,
OTUD3,cnv,,,,,
OTUD4,mut,,,,,
OTUD4,cnv,,,,,
OTUD6B,mut,,,,,
OTUD6B,cnv,,,,,
OTUD7B,mut,,,,,
OTUD7B,cnv,,,,,
OTX1,mut,,,,,
OTX1,cnv,,,,,
OVGP1,mut,,,,,
OVGP1,cnv,,,,,
OVOL1,mut,,,,,
OVOL1,cnv,,,,,
OXCT1,mut,,,,,
OXCT1,cnv,,,,,
OXCT2,mut,,,,,
OXCT2,cnv,,,,,
OXER1,mut,,,,,
OXER1,cnv,,,,,
OXNAD1,mut,,,,,
OXNAD1,cnv,,,,,
OXR1,mut,,,,,
OXR1,cnv,,,,,
OXSR1,mut,,,,,
OXSR1,cnv,,,,,
OXTR,mut,,,,,
OXTR,cnv,,,,,
P2RX3,mut,,,,,
P2RX3,cnv,,,,,
P2RY1,mut,,,,,
P2RY1,cnv,,,,,
P2RY12,mut,,,,,
P2RY12,cnv,,,,,
P2RY14,mut,,,,,
P2RY14,cnv,,,,,
P2RY2,mut,,,,,
P2RY2,cnv,,,,,
P2RY6,mut,,,,,
P2RY6,cnv,,,,,
P4HA1,mut,,,,,
P4HA1,cnv,,,,,
P4HA2,mut,,,,,
P4HA2,cnv,,,,,
P4HA3,mut,,,,,
P4HA3,cnv,,,,,
P4HTM,mut,,,,,
P4HTM,cnv,,,,,
PAAF1,mut,,,,,
PAAF1,cnv,,,,,
PABPC1,mut,,,,,
PABPC1,cnv,,,,,
PABPC4,mut,,,,,
PABPC4,cnv,,,,,
PACRG,mut,,,,,
PACRG,cnv,,,,,
PACRGL,mut,,,,,
PACRGL,cnv,,,,,
PACS1,mut,,,,,
PACS1,cnv,,,,,
PACSIN1,mut,,,,,
PACSIN1,cnv,,,,,
PACSIN3,mut,,,,,
PACSIN3,cnv,,,,,
PADI1,mut,,,,,
PADI1,cnv,,,,,
PADI2,mut,,,,,
PADI2,cnv,,,,,
PADI3,mut,,,,,
PADI3,cnv,,,,,
PADI4,mut,,,,,
PADI4,cnv,,,,,
PAEP,mut,,,,,
PAEP,cnv,,,,,
PAFAH2,mut,,,,,
PAFAH2,cnv,,,,,
PAG1,mut,,,,,
PAG1,cnv,,,,,
PAICS,mut,,,,,
PAICS,cnv,,,,,
PAIP1,mut,,,,,
PAIP1,cnv,,,,,
PAK1,mut,,,,,
PAK1,cnv,,,,,
PAK1IP1,mut,,,,,
PAK1IP1,cnv,,,,,
PAK2,mut,,,,,
PAK2,cnv,,,,,
PALLD,mut,,,,,
PALLD,cnv,,,,,
PALM2,mut,,,,,
PALM2,cnv,,,,,
PALMD,mut,,,,,
PALMD,cnv,,,,,
PAM,mut,,,,,
PAM,cnv,,,,,
PAMR1,mut,,,,,
PAMR1,cnv,,,,,
PANK1,mut,,,,,
PANK1,cnv,,,,,
PANK3,mut,,,,,
PANK3,cnv,,,,,
PANK4,mut,,,,,
PANK4,cnv,,,,,
PAPD4,mut,,,,,
PAPD4,cnv,,,,,
PAPD7,mut,,,,,
PAPD7,cnv,,,,,
PAPOLB,mut,,,,,
PAPOLB,cnv,,,,,
PAPOLG,mut,,,,,
PAPOLG,cnv,,,,,
PAPPA,mut,,,,,
PAPPA,cnv,,,,,
PAPPA2,mut,,,,,
PAPPA2,cnv,,,,,
PAPSS1,mut,,,,,
PAPSS1,cnv,,,,,
PAPSS2,mut,,,,,
PAPSS2,cnv,,,,,
PAQR7,mut,,,,,
PAQR7,cnv,,,,,
PAQR8,mut,,,,,
PAQR8,cnv,,,,,
PAQR9,mut,,,,,
PAQR9,cnv,,,,,
PARD3,mut,,,,,
PARD3,cnv,,,,,
PARD3B,mut,,,,,
PARD3B,cnv,,,,,
PARK2,mut,,,,,
PARK2,cnv,,,,,
PARK7,mut,,,,,
PARK7,cnv,,,,,
PARL,mut,,,,,
PARL,cnv,,,,,
PARM1,mut,,,,,
PARM1,cnv,,,,,
PARP1,mut,,,,,
PARP1,cnv,,,,,
PARP10,mut,,,,,
PARP10,cnv,,,,,
PARP12,mut,,,,,
PARP12,cnv,,,,,
PARP14,mut,,,,,
PARP14,cnv,,,,,
PARP15,mut,,,,,
PARP15,cnv,,,,,
PARP8,mut,,,,,
PARP8,cnv,,,,,
PARP9,mut,,,,,
PARP9,cnv,,,,,
PARS2,mut,,,,,
PARS2,cnv,,,,,
PARVA,mut,,,,,
PARVA,cnv,,,,,
PASK,mut,,,,,
PASK,cnv,,,,,
PATL1,mut,,,,,
PATL1,cnv,,,,,
PAX2,mut,,,,,
PAX2,cnv,,,,,
PAX3,mut,,,,,
PAX3,cnv,,,,,
PAX4,mut,,,,,
PAX4,cnv,,,,,
PAX5,mut,,,,,
PAX5,cnv,,,,,
PAX6,mut,,,,,
PAX6,cnv,,,,,
PAX7,mut,,,,,
PAX7,cnv,,,,,
PAX8,mut,,,,,
PAX8,cnv,,,,,
PAXIP1,mut,,,,,
PAXIP1,cnv,,,,,
PBLD,mut,,,,,
PBLD,cnv,,,,,
PBOV1,mut,,,,,
PBOV1,cnv,,,,,
PBRM1,mut,,,,,
PBRM1,cnv,,,,,
PBX1,mut,,,,,
PBX1,cnv,,,,,
PBX2,mut,,,,,
PBX2,cnv,,,,,
PBX3,mut,,,,,
PBX3,cnv,,,,,
PBXIP1,mut,,,,,
PBXIP1,cnv,,,,,
PC,mut,,,,,
PC,cnv,,,,,
PCBP1,mut,,,,,
PCBP1,cnv,,,,,
PCBP4,mut,,,,,
PCBP4,cnv,,,,,
PCCB,mut,,,,,
PCCB,cnv,,,,,
PCDH1,mut,,,,,
PCDH1,cnv,,,,,
PCDH10,mut,,,,,
PCDH10,cnv,,,,,
PCDH12,mut,,,,,
PCDH12,cnv,,,,,
PCDH15,mut,,,,,
PCDH15,cnv,,,,,
PCDH18,mut,,,,,
PCDH18,cnv,,,,,
PCDH7,mut,,,,,
PCDH7,cnv,,,,,
PCDHA1,mut,,,,,
PCDHA1,cnv,,,,,
PCDHA10,mut,,,,,
PCDHA10,cnv,,,,,
PCDHA11,mut,,,,,
PCDHA11,cnv,,,,,
PCDHA12,mut,,,,,
PCDHA12,cnv,,,,,
PCDHA13,mut,,,,,
PCDHA13,cnv,,,,,
PCDHA2,mut,,,,,
PCDHA2,cnv,,,,,
PCDHA3,mut,,,,,
PCDHA3,cnv,,,,,
PCDHA4,mut,,,,,
PCDHA4,cnv,,,,,
PCDHA5,mut,,,,,
PCDHA5,cnv,,,,,
PCDHA6,mut,,,,,
PCDHA6,cnv,,,,,
PCDHA7,mut,,,,,
PCDHA7,cnv,,,,,
PCDHA8,mut,,,,,
PCDHA8,cnv,,,,,
PCDHA9,mut,,,,,
PCDHA9,cnv,,,,,
PCDHAC1,mut,,,,,
PCDHAC1,cnv,,,,,
PCDHAC2,mut,,,,,
PCDHAC2,cnv,,,,,
PCDHB1,mut,,,,,
PCDHB1,cnv,,,,,
PCDHB10,mut,,,,,
PCDHB10,cnv,,,,,
PCDHB11,mut,,,,,
PCDHB11,cnv,,,,,
PCDHB12,mut,,,,,
PCDHB12,cnv,,,,,
PCDHB13,mut,,,,,
PCDHB13,cnv,,,,,
PCDHB14,mut,,,,,
PCDHB14,cnv,,,,,
PCDHB15,mut,,,,,
PCDHB15,cnv,,,,,
PCDHB16,mut,,,,,
PCDHB16,cnv,,,,,
PCDHB2,mut,,,,,
PCDHB2,cnv,,,,,
PCDHB3,mut,,,,,
PCDHB3,cnv,,,,,
PCDHB4,mut,,,,,
PCDHB4,cnv,,,,,
PCDHB5,mut,,,,,
PCDHB5,cnv,,,,,
PCDHB6,mut,,,,,
PCDHB6,cnv,,,,,
PCDHB7,mut,,,,,
PCDHB7,cnv,,,,,
PCDHB8,mut,,,,,
PCDHB8,cnv,,,,,
PCDHGA1,mut,,,,,
PCDHGA1,cnv,,,,,
PCDHGA10,mut,,,,,
PCDHGA10,cnv,,,,,
PCDHGA11,mut,,,,,
PCDHGA11,cnv,,,,,
PCDHGA12,mut,,,,,
PCDHGA12,cnv,,,,,
PCDHGA2,mut,,,,,
PCDHGA2,cnv,,,,,
PCDHGA3,mut,,,,,
PCDHGA3,cnv,,,,,
PCDHGA4,mut,,,,,
PCDHGA4,cnv,,,,,
PCDHGA5,mut,,,,,
PCDHGA5,cnv,,,,,
PCDHGA6,mut,,,,,
PCDHGA6,cnv,,,,,
PCDHGA7,mut,,,,,
PCDHGA7,cnv,,,,,
PCDHGA8,mut,,,,,
PCDHGA8,cnv,,,,,
PCDHGA9,mut,,,,,
PCDHGA9,cnv,,,,,
PCDHGB1,mut,,,,,
PCDHGB1,cnv,,,,,
PCDHGB2,mut,,,,,
PCDHGB2,cnv,,,,,
PCDHGB3,mut,,,,,
PCDHGB3,cnv,,,,,
PCDHGB4,mut,,,,,
PCDHGB4,cnv,,,,,
PCDHGB6,mut,,,,,
PCDHGB6,cnv,,,,,
PCDHGB7,mut,,,,,
PCDHGB7,cnv,,,,,
PCDHGC3,mut,,,,,
PCDHGC3,cnv,,,,,
PCDHGC4,mut,,,,,
PCDHGC4,cnv,,,,,
PCDHGC5,mut,,,,,
PCDHGC5,cnv,,,,,
PCDP1,mut,,,,,
PCDP1,cnv,,,,,
PCF11,mut,,,,,
PCF11,cnv,,,,,
PCGF5,mut,,,,,
PCGF5,cnv,,,,,
PCGF6,mut,,,,,
PCGF6,cnv,,,,,
PCLO,mut,,,,,
PCLO,cnv,,,,,
PCM1,mut,,,,,
PCM1,cnv,,,,,
PCMTD1,mut,,,,,
PCMTD1,cnv,,,,,
PCNXL2,mut,,,,,
PCNXL2,cnv,,,,,
PCNXL3,mut,,,,,
PCNXL3,cnv,,,,,
PCOLCE,mut,,,,,
PCOLCE,cnv,,,,,
PCOLCE2,mut,,,,,
PCOLCE2,cnv,,,,,
PCP4L1,mut,,,,,
PCP4L1,cnv,,,,,
PCSK1,mut,,,,,
PCSK1,cnv,,,,,
PCSK5,mut,,,,,
PCSK5,cnv,,,,,
PCSK7,mut,,,,,
PCSK7,cnv,,,,,
PCSK9,mut,,,,,
PCSK9,cnv,,,,,
PCYOX1,mut,,,,,
PCYOX1,cnv,,,,,
PCYOX1L,mut,,,,,
PCYOX1L,cnv,,,,,
PCYT1A,mut,,,,,
PCYT1A,cnv,,,,,
PDAP1,mut,,,,,
PDAP1,cnv,,,,,
PDCD1,mut,,,,,
PDCD1,cnv,,,,,
PDCD10,mut,,,,,
PDCD10,cnv,,,,,
PDCD11,mut,,,,,
